gene_id,attributes,logFC,AveExpr,t,P.Value,adj.P.Val,B
PF3D7_API01800,Name=RPL16;description=apicoplast ribosomal protein L16;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API01900,Name=RPS17;description=apicoplast ribosomal protein S17;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02000,Name=RPL14;description=apicoplast ribosomal protein L14;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02100,Name=RPS8;description=apicoplast ribosomal protein S8;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02200,Name=RPL6;description=apicoplast ribosomal protein L6;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02300,Name=RPS5;description=apicoplast ribosomal protein S5;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02400,Name=ORF91;description=probable protein%2C unknown function;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02500,Name=RPL36;description=apicoplast ribosomal protein L36;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02600,Name=RPS11;description=apicoplast ribosomal protein S11;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02700,Name=RPS12;description=apicoplast ribosomal protein S12;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API02800,Name=RPS7;description=apicoplast ribosomal protein S7;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03000,Name=ORF78;description=probable protein%2C unknown function;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03100,description=tRNA Phenylalanine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03200,description=tRNA Glutamine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03300,description=tRNA Glycine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03400,description=tRNA Tryptophan;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03500,Name=RPL11;description=apicoplast ribosomal protein L11%2C putative;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03600,Name=ClpM;description=chaperone protein ClpM;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03700,description=tRNA Glycine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03800,Name=ORF79;description=probable protein%2C unknown function;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API03900,description=tRNA Serine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API04000,Name=YCF93;description=hypothetical chloroplast reading frame 93;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API04100,Name=RPS2;description=30S ribosomal protein S2%2C putative;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API04300,Name=rpoC1;description=DNA-directed RNA polymerase subunit beta'%2C putative;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API04400,Name=rpoB;description=DNA-directed RNA polymerase subunit beta%2C putative;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API04500,Name=ORF101;description=hypothetical protein;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API04600,Name=ORF51;description=hypothetical protein;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API04700,Name=SUFB;description=iron-sulfur cluster assembly protein SufB;ebi_biotype=protein_coding,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API04800,description=tRNA Threonine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API05000,description=tRNA Methionine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API05100,description=tRNA Arginine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API05200,description=tRNA Valine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API05300,description=tRNA Arginine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API05400,description=tRNA Leucine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API05500,description=tRNA Asparagine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API05600,description=tRNA Alanine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API05800,description=tRNA Isoleucine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API06000,description=tRNA Alanine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API06100,description=tRNA Asparagine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API06200,description=tRNA Leucine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API06300,description=tRNA Arginine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API06400,description=tRNA Valine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API06500,description=tRNA Arginine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API06600,description=tRNA Methionine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_API06800,description=tRNA Threonine;ebi_biotype=tRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT00100,description=ribosomal RNA fragment RNA16;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT00200,Name=RNA20;description=ribosomal RNA fragment RNA20;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT00300,Name=RNA9;description=ribosomal RNA fragment RNA9;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT00400,Name=RNA17;description=ribosomal RNA fragment RNA17;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT00500,Name=RNA23t;description=ribosomal RNA fragment RNA23t;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT00600,Name=LSUC;description=large subunit ribosomal RNA fragment C;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT00700,Name=RNA24t;description=ribosomal RNA fragment RNA24t;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT00800,Name=RNA25t;description=ribosomal RNA fragment RNA25t;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT01200,Name=RNA15;description=ribosomal RNA fragment RNA15;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT01700,Name=RNA2;description=ribosomal RNA fragment RNA2;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT01800,Name=RNA26t;description=ribosomal RNA fragment RNA26t;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT01900,Name=RNA21;description=ribosomal RNA fragment RNA21;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT02200,Name=SSUA;description=small subunit ribosomal RNA fragment A;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT02400,Name=RNA27t;description=ribosomal RNA fragment RNA27t;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT02500,Name=LSUB;description=large subunit ribosomal RNA fragment B;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT02800,Name=RNA6;description=ribosomal RNA fragment RNA6;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03000,Name=RNA18;description=ribosomal RNA fragment RNA18;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03100,Name=RNA13;description=ribosomal RNA fragment RNA13;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03300,Name=RNA7;description=ribosomal RNA fragment RNA7;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03400,Name=RNA11;description=ribosomal RNA fragment RNA11;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03500,Name=RNA22;description=ribosomal RNA fragment RNA22;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03600,Name=SSUD;description=small subunit ribosomal RNA fragment D;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03700,Name=SSUF;description=small subunit ribosomal RNA fragment F;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03800,Name=RNA14;description=ribosomal RNA fragment RNA14;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_MIT03900,Name=RNA19;description=ribosomal RNA fragment RNA19;ebi_biotype=rRNA,0.406388174,-0.414052407,0.753392304,0.493391062,0.632354218,-5.043543642
PF3D7_0409300,description=methyltransferase%2C putative;ebi_biotype=protein_coding,-0.400624876,1.935633516,-0.756576219,0.493964805,0.632947734,-5.277351718
PF3D7_1416300,description=N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D%2C putative;ebi_biotype=protein_coding,0.395039862,2.331874141,0.756046851,0.494247115,0.633167636,-5.342406671
PF3D7_1406400,Name=PPR1;description=pentatricopeptide repeat-containing protein 1;ebi_biotype=protein_coding,0.194078162,3.934862503,0.755546444,0.494514094,0.633367805,-5.785497309
PF3D7_0629500,Name=AAT1;description=amino acid transporter AAT1;ebi_biotype=protein_coding,0.390558969,4.06012973,0.75430895,0.495174802,0.634072055,-5.825771129
PF3D7_0400700,Name=RIF;description=rifin;ebi_biotype=protein_coding,-0.411090167,2.97082818,-0.752344737,0.496224906,0.635222369,-5.495310107
PF3D7_1229400,Name=MIF;description=macrophage migration inhibitory factor;ebi_biotype=protein_coding,0.079595485,9.76057841,0.752213293,0.496295239,0.635222369,-7.293147427
PF3D7_0502700,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-0.958371863,0.287786323,-0.751300669,0.496783779,0.635705417,-5.092650765
PF3D7_0604200,description=ribosomal protein L41%2C mitochondrial%2C putative;ebi_biotype=protein_coding,0.394150122,3.965028419,0.750966179,0.496962929,0.635792429,-5.799445948
PF3D7_1012700,Name=NIF4;description=NLI interacting factor-like phosphatase%2C putative;ebi_biotype=protein_coding,0.370344338,3.655500965,0.750504146,0.49721047,0.63596688,-5.706995388
PF3D7_1114700,Name=CLK3;description=cyclin-dependent-like kinase CLK3;ebi_biotype=protein_coding,0.124840875,6.161021151,0.74967966,0.497652436,0.63638988,-6.465830463
PF3D7_1413500,Name=SufC;description=iron-sulfur cluster assembly protein SufC;ebi_biotype=protein_coding,0.093847743,7.011327175,0.748401376,0.498338257,0.637124459,-6.702033138
PF3D7_1422200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.367898615,4.393618656,-0.746853576,0.499169644,0.638044774,-5.918537922
PF3D7_1430700,Name=GDH2;description=NADP-specific glutamate dehydrogenase;ebi_biotype=protein_coding,-0.25783075,4.465567181,-0.746605536,0.499302976,0.638072614,-5.944314946
PF3D7_1217600,Name=APC10;description=anaphase-promoting complex subunit 10%2C putative;ebi_biotype=protein_coding,0.413262348,3.027243213,0.745210019,0.500053628,0.638889156,-5.528387589
PF3D7_0813500,description=PUB domain-containing protein%2C putative;ebi_biotype=protein_coding,0.150570346,5.128201066,0.744432648,0.500472152,0.639281087,-6.155588622
PF3D7_1466500,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.764436126,1.570107077,-0.743347297,0.501056934,0.639885167,-5.228956535
PF3D7_1349400,description=cytidine and deoxycytidylate deaminase%2C putative;ebi_biotype=protein_coding,-0.294132856,5.444095269,-0.743111862,0.501183854,0.639904385,-6.242687925
PF3D7_0805800,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.754794349,1.570107077,-0.742340629,0.501599788,0.640292521,-5.229630343
PF3D7_1473900,Name=NUF1P1;description=ribosome assembly 1 protein;ebi_biotype=protein_coding,0.156931874,4.745507292,0.741900035,0.501837523,0.640453064,-6.043181651
PF3D7_1134800,description=coatomer subunit delta;ebi_biotype=protein_coding,0.122767402,7.453084446,0.740858847,0.502399667,0.641027458,-6.820360042
PF3D7_1307700,description=TOM1-like protein%2C putative;ebi_biotype=protein_coding,-0.951399132,2.220009397,-0.740070425,0.502825659,0.641427915,-5.340202436
PF3D7_1324300,description=conserved Plasmodium membrane protein%2C unknown function;ebi_biotype=protein_coding,-0.105520537,6.277468669,-0.738092757,0.503895422,0.642480117,-6.504483859
PF3D7_1144800,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.50170382,2.00801017,-0.738071848,0.503906742,0.642480117,-5.302906988
PF3D7_1360100,Name=RRM1;description=RNA-binding protein%2C putative;ebi_biotype=protein_coding,-0.143074617,5.677462849,-0.737922752,0.503987462,0.642480117,-6.322014999
PF3D7_1366700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.324287398,3.859840632,0.736521581,0.504746537,0.643140188,-5.778566923
PF3D7_0518900,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-0.173736307,6.070611979,-0.736365952,0.504830901,0.643140188,-6.441868892
PF3D7_0530100,Name=SYN6;description=SNARE protein%2C putative;ebi_biotype=protein_coding,0.055928958,7.919839489,0.735554803,0.50484256,0.643140188,-6.937549672
PF3D7_0823300,Name=GCN5;description=histone acetyltransferase GCN5;ebi_biotype=protein_coding,0.062468774,8.200683283,0.734564995,0.505807955,0.644226565,-7.003208932
PF3D7_0515100,Name=ROM9;description=rhomboid protease ROM9;ebi_biotype=protein_coding,-0.459140924,4.786191718,-0.73354741,0.506360647,0.644786933,-6.045138183
PF3D7_0109950,Name=C2AP3;description=respiratory chain complex 2 associated protein 3;ebi_biotype=protein_coding,-0.599041956,2.389375542,-0.733055605,0.506627931,0.644962793,-5.376946438
PF3D7_0724500,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.818507582,1.782106304,-0.732878399,0.506724264,0.644962793,-5.267834083
PF3D7_0708400,Name=HSP90;description=heat shock protein 90;ebi_biotype=protein_coding,-0.124632022,8.560751483,-0.729829624,0.508383816,0.646744399,-7.083939978
PF3D7_0408800,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.419579672,1.53939289,0.729229015,0.508711231,0.646744399,-5.241675427
PF3D7_1023400,description=HORMA domain protein%2C putative;ebi_biotype=protein_coding,0.419579672,1.53939289,0.729229015,0.508711231,0.646744399,-5.241675427
PF3D7_1303200,Name=VAMP8;description=SNARE protein%2C putative;ebi_biotype=protein_coding,0.419579672,1.53939289,0.729229015,0.508711231,0.646744399,-5.241675427
PF3D7_API02900,Name=TUFA;description=elongation factor Tu;ebi_biotype=protein_coding,0.419579672,1.53939289,0.729229015,0.508711231,0.646744399,-5.241675427
PF3D7_1118100,Name=AP1S;description=AP-1 complex subunit sigma%2C putative;ebi_biotype=protein_coding,-0.150241355,5.340831659,-0.729061805,0.508802412,0.646744399,-6.226510815
PF3D7_0315300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.265172538,2.241231621,-0.723819792,0.509491269,0.647476129,-5.355485689
PF3D7_1451800,Name=SORTLR;description=sortilin;ebi_biotype=protein_coding,-0.161336704,7.390401487,-0.726301907,0.510309189,0.648349533,-6.812036384
PF3D7_0108000,description=proteasome subunit beta type-3%2C putative;ebi_biotype=protein_coding,-0.03483873,9.39158094,-0.722010162,0.510489038,0.648349533,-7.255121022
PF3D7_0310800,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.143745318,6.381411627,0.725820416,0.510572405,0.648349533,-6.550097858
PF3D7_1143800,Name=CAP93;description=oocyst capsule protein Cap93%2C putative;ebi_biotype=protein_coding,-0.179394367,3.683938882,-0.721780411,0.510777936,0.648349533,-5.731268693
PF3D7_0933400,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.241171738,4.144236647,0.72535784,0.510825376,0.648349533,-5.87318081
PF3D7_0716800,Name=EIF3I;description=eukaryotic translation initiation factor 3 subunit I%2C putative;ebi_biotype=protein_coding,-0.212009649,5.995587125,-0.725297052,0.510858627,0.648349533,-6.427247757
PF3D7_0810100,description=ribosomal protein L33%2C apicoplast%2C putative;ebi_biotype=protein_coding,-0.086486791,6.208440187,-0.721658323,0.512385996,0.65012281,-6.497988439
PF3D7_0727600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.301648051,2.688626676,-0.722123432,0.512596831,0.65012281,-5.446188714
PF3D7_1455800,Name=CCp2;description=LCCL domain-containing protein;ebi_biotype=protein_coding,-0.301648051,2.688626676,-0.722123432,0.512596831,0.65012281,-5.446188714
PF3D7_0405000,Name=DDX51;description=ATP-dependent RNA helicase DDX51%2C putative;ebi_biotype=protein_coding,-0.331261142,4.003758564,-0.720452009,0.513514059,0.651141746,-5.821363512
PF3D7_1200700,Name=ACS7;description=acyl-CoA synthetase;ebi_biotype=protein_coding,-0.199142749,4.510034549,-0.720050655,0.513734493,0.651276884,-5.980443833
PF3D7_1434400,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,0.213090551,5.506163095,0.719595973,0.513984302,0.651449193,-6.290017604
PF3D7_1123200,Name=LRR11;description=leucine-rich repeat protein;ebi_biotype=protein_coding,-0.133137022,5.397204714,-0.719215979,0.514193146,0.651569516,-6.251673024
PF3D7_0933500,description=gamma-tubulin complex component%2C putative;ebi_biotype=protein_coding,0.248663479,4.883752919,0.718714166,0.51446904,0.65177473,-6.103798407
PF3D7_0500800,Name=MESA;description=mature parasite-infected erythrocyte surface antigen;ebi_biotype=protein_coding,0.128738143,8.252225007,0.718179474,0.514763132,0.651942282,-7.02882322
PF3D7_0311400,Name=PKRP;description=kinase-related protein PKRP%2C putative;ebi_biotype=protein_coding,0.608861001,1.872748824,0.717892042,0.514921277,0.651942282,-5.295362764
PF3D7_1244300,description=ACEA small nucleolar RNA U3;ebi_biotype=snoRNA,0.138623807,7.504264637,0.717661017,0.515048414,0.651942282,-6.851768178
PF3D7_0603500,Name=CAX;description=cation/H+ antiporter;ebi_biotype=protein_coding,0.474188859,3.305400427,0.717645057,0.515057198,0.651942282,-5.628895465
PF3D7_0223400,Name=RIF;description=rifin;ebi_biotype=protein_coding,0.286984094,3.072742672,0.716793157,0.515526221,0.652391589,-5.561979662
PF3D7_0935500,Name=GEXP22;description=Plasmodium exported protein%2C unknown function;ebi_biotype=protein_coding,-0.162833148,6.593902917,-0.714610723,0.516729239,0.653636939,-6.611990324
PF3D7_1317600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,1.034482558,2.051606932,0.714593297,0.516738853,0.653636939,-5.325046211
PF3D7_0113200,description=Plasmodium exported protein%2C unknown function;ebi_biotype=protein_coding,-0.222728055,4.120831684,-0.714256385,0.516924757,0.653727529,-5.864656416
PF3D7_0724700,Name=BDP6;description=bromodomain protein 6%2C putative;ebi_biotype=protein_coding,-0.06112104,7.485615556,-0.711682089,0.518096565,0.655064623,-6.849489816
PF3D7_1130800,description=armadillo repeat protein PF16%2C putative;ebi_biotype=protein_coding,-0.740416161,1.570107077,-0.71179738,0.51828312,0.655155679,-5.249767268
PF3D7_0701500,Name=EPF3;description=exported protein family 3;ebi_biotype=protein_coding,0.243986265,3.876390488,0.710151724,0.519193669,0.656161685,-5.803251384
PF3D7_0110400,Name=RPB9;description=DNA-directed RNA polymerase II subunit RPB9%2C putative;ebi_biotype=protein_coding,0.965944201,1.844990996,0.706278465,0.521341452,0.658730529,-5.297362043
PF3D7_0524100,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.055019925,7.196148026,0.702049031,0.521590559,0.658809062,-6.788122891
PF3D7_0937700,Name=RIF;description=rifin;ebi_biotype=protein_coding,-0.484975379,2.401618128,-0.705751881,0.521633959,0.658809062,-5.397862522
PF3D7_1122600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.232086171,5.538580083,0.704365447,0.522404677,0.65959549,-6.311987707
PF3D7_1239700,Name=FTSH1;description=ATP-dependent zinc metalloprotease FTSH 1;ebi_biotype=protein_coding,-0.06179831,8.495681636,-0.704216967,0.522487267,0.65959549,-7.091366526
PF3D7_1405600,Name=RNR;description=ribonucleoside-diphosphate reductase small chain%2C putative;ebi_biotype=protein_coding,0.108096727,5.907977949,0.703269742,0.523014375,0.660115231,-6.42514714
PF3D7_1227400,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.181696747,7.590531486,0.702496872,0.52344475,0.66037728,-6.88534057
PF3D7_0220300,description=Plasmodium exported protein%2C unknown function;ebi_biotype=protein_coding,-0.312392696,5.535781117,-0.70248224,0.5234529,0.66037728,-6.301638573
PF3D7_0711200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.187800731,5.102629455,-0.700920322,0.524323467,0.661329709,-6.175563335
PF3D7_MIT03200,Name=LSUA;description=large subunit ribosomal RNA fragment A;ebi_biotype=rRNA,0.059511058,15.21270661,0.700549099,0.524530533,0.661445028,-8.326171333
PF3D7_1306600,description=V-type proton ATPase subunit H%2C putative;ebi_biotype=protein_coding,0.147171228,6.893594401,0.700281177,0.524680015,0.661487698,-6.710608493
PF3D7_0526600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.161264108,5.446463926,0.699125979,0.525324899,0.662154786,-6.287256378
PF3D7_1333400,description=AMMECR1 domain-containing protein%2C putative;ebi_biotype=protein_coding,0.111753997,5.855927102,0.69540439,0.527406425,0.664632023,-6.415412334
PF3D7_1430600,description=endonuclease/exonuclease/phosphatase family protein%2C putative;ebi_biotype=protein_coding,-0.207883919,5.442190629,-0.694444136,0.527944488,0.66516354,-6.282310854
PF3D7_0901800,description=Plasmodium exported protein%2C unknown function;ebi_biotype=protein_coding,0.367974147,3.027243213,0.693404671,0.528527391,0.665751305,-5.565875104
PF3D7_1363100,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.3631737,3.236085538,-0.69267333,0.528937788,0.666121565,-5.611873656
PF3D7_1002700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.092309049,7.802057833,-0.691819136,0.529417421,0.666578836,-6.941269452
PF3D7_1129700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.069200856,6.93212922,-0.691263107,0.529574291,0.66662961,-6.724357615
PF3D7_0905000,Name=ATPTG4;description=ATP synthase-associated protein%2C putative;ebi_biotype=protein_coding,-0.134074654,4.314565045,-0.687678484,0.529690993,0.666629808,-5.94910902
PF3D7_1240900,Name=VAR;description=erythrocyte membrane protein 1%2C PfEMP1;ebi_biotype=protein_coding,-0.108918202,7.073959623,-0.691038799,0.529855862,0.666690614,-6.760486545
PF3D7_0422800,Name=SR12;description=serpentine receptor 12%2C putative;ebi_biotype=protein_coding,-0.120596633,5.099864106,-0.690370823,0.530107578,0.666860644,-6.184259326
PF3D7_0620700,description=DnaJ protein%2C putative;ebi_biotype=protein_coding,-0.272686964,2.921848127,-0.690145937,0.530357852,0.667028785,-5.529534033
PF3D7_0524300,description=alpha- and gamma-adaptin-binding protein p34%2C putative;ebi_biotype=protein_coding,-0.077514948,6.364672592,-0.688574338,0.530509084,0.667070777,-6.570376587
PF3D7_0701900,description=Plasmodium exported protein%2C unknown function;ebi_biotype=protein_coding,-0.241773559,5.303945375,-0.689671947,0.530624482,0.667070777,-6.242823363
PF3D7_1361600,Name=YfhJ;description=Fe-S assembly protein IscX%2C putative;ebi_biotype=protein_coding,-0.086256951,6.219642926,-0.688473116,0.53129929,0.667772345,-6.526679001
PF3D7_0608400,Name=C4AP4;description=respiratory chain complex 4 associated protein 4;ebi_biotype=protein_coding,0.79986125,0.562670241,0.687580959,0.531801882,0.66784709,-5.142304015
PF3D7_0828000,Name=ROM3;description=rhomboid protease ROM3;ebi_biotype=protein_coding,0.79986125,0.562670241,0.687580959,0.531801882,0.66784709,-5.142304015
PF3D7_1369900,description=tRNA Tryptophan;ebi_biotype=tRNA,0.79986125,0.562670241,0.687580959,0.531801882,0.66784709,-5.142304015
PF3D7_0316800,description=40S ribosomal protein S15A%2C putative;ebi_biotype=protein_coding,-0.121233651,6.14927453,-0.687538541,0.531825786,0.66784709,-6.505774117
PF3D7_1123100,Name=CDPK7;description=calcium-dependent protein kinase 7;ebi_biotype=protein_coding,0.054590404,8.330739688,0.684895473,0.533316827,0.669200572,-7.07174579
PF3D7_0900200,Name=RIF;description=rifin;ebi_biotype=protein_coding,0.10776866,5.410436551,0.684618968,0.533327212,0.669200572,-6.286706257
PF3D7_1133500,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,0.761183986,0.562670241,0.684591385,0.533488568,0.669200572,-5.144064598
